GEO_ID,NAME,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
1500000US360050393001,"Block Group 1, Census Tract 393, Bronx County, New York",2065,620,771,365,136,90,581,326,0,12,0,12,0,12,0,12,54,93,54,93,0,12,1294,549,307,263,0,12,0,12,0,12,0,12,851,496,136,144,104,132,32,53
1500000US360050379002,"Block Group 2, Census Tract 379, Bronx County, New York",1054,376,697,336,0,12,690,337,0,12,0,12,0,12,0,12,7,12,0,12,7,12,357,210,50,62,0,12,0,12,0,12,0,12,307,199,0,12,0,12,0,12
1500000US360050179013,"Block Group 3, Census Tract 179.01, Bronx County, New York",1723,433,551,361,20,31,266,180,226,328,39,41,0,12,0,12,0,12,0,12,0,12,1172,326,170,107,116,123,61,83,0,12,0,12,783,284,42,75,42,75,0,12
1500000US360050386003,"Block Group 3, Census Tract 386, Bronx County, New York",1463,605,1258,566,0,12,1258,566,0,12,0,12,0,12,0,12,0,12,0,12,0,12,205,190,0,12,129,175,0,12,0,12,0,12,25,42,51,55,51,55,0,12
1500000US360050279003,"Block Group 3, Census Tract 279, Bronx County, New York",1898,572,318,144,114,83,173,87,0,12,8,16,0,12,8,15,15,28,0,12,15,28,1580,557,458,380,72,106,8,16,0,12,23,39,1019,419,0,12,0,12,0,12
1500000US360050076005,"Block Group 5, Census Tract 76, Bronx County, New York",941,422,318,232,25,24,144,188,0,12,77,111,0,12,36,45,36,59,36,59,0,12,623,389,173,202,8,13,0,12,0,12,0,12,442,371,0,12,0,12,0,12
1500000US360050229013,"Block Group 3, Census Tract 229.01, Bronx County, New York",754,272,74,74,0,12,74,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,680,280,107,135,311,266,0,12,0,12,0,12,262,166,0,12,0,12,0,12
1500000US360050209003,"Block Group 3, Census Tract 209, Bronx County, New York",1736,490,595,218,0,12,595,218,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1141,459,188,153,70,80,0,12,0,12,0,12,826,470,57,77,9,15,48,76
1500000US360050344002,"Block Group 2, Census Tract 344, Bronx County, New York",820,217,531,226,31,36,395,174,0,12,29,47,0,12,76,121,0,12,0,12,0,12,289,183,21,33,16,24,0,12,0,12,0,12,173,147,79,59,45,49,34,40
1500000US360050267022,"Block Group 2, Census Tract 267.02, Bronx County, New York",806,395,136,135,0,12,112,128,0,12,24,38,0,12,0,12,0,12,0,12,0,12,670,409,323,331,0,12,0,12,0,12,0,12,347,242,0,12,0,12,0,12
1500000US360050216024,"Block Group 4, Census Tract 216.02, Bronx County, New York",935,466,347,131,18,28,149,99,0,12,180,114,0,12,0,12,0,12,0,12,0,12,588,462,170,150,15,34,0,12,0,12,0,12,379,443,24,53,0,12,24,53
1500000US360050089002,"Block Group 2, Census Tract 89, Bronx County, New York",1611,425,343,175,15,27,328,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1268,397,209,166,100,113,48,79,0,12,0,12,808,338,103,105,46,76,57,70
1500000US360050151004,"Block Group 4, Census Tract 151, Bronx County, New York",1251,432,399,262,7,14,376,251,0,12,0,12,0,12,0,12,16,24,0,12,16,24,852,347,131,93,31,52,0,12,0,12,0,12,690,335,0,12,0,12,0,12
1500000US360050264004,"Block Group 4, Census Tract 264, Bronx County, New York",1447,470,686,306,416,200,155,247,0,12,115,89,0,12,0,12,0,12,0,12,0,12,761,419,132,116,17,28,0,12,0,12,0,12,612,399,0,12,0,12,0,12
1500000US360050069003,"Block Group 3, Census Tract 69, Bronx County, New York",1016,348,456,234,0,12,456,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,560,319,40,47,75,86,0,12,0,12,0,12,445,306,0,12,0,12,0,12
1500000US360050202001,"Block Group 1, Census Tract 202, Bronx County, New York",1149,230,355,115,88,70,85,65,0,12,132,81,0,12,5,8,45,59,45,59,0,12,794,222,210,108,71,65,0,12,0,12,0,12,504,211,9,14,9,14,0,12
1500000US360050403032,"Block Group 2, Census Tract 403.03, Bronx County, New York",1914,407,562,250,0,12,369,242,0,12,97,88,0,12,96,111,0,12,0,12,0,12,1352,411,189,197,77,65,0,12,0,12,0,12,1064,376,22,37,22,37,0,12
1500000US360050356002,"Block Group 2, Census Tract 356, Bronx County, New York",704,182,510,202,16,18,429,162,0,12,0,12,0,12,0,12,65,104,57,103,8,12,194,99,96,85,2,4,24,37,0,12,0,12,57,55,15,25,0,12,15,25
1500000US360050115020,"Block Group 0, Census Tract 115.02, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050281001,"Block Group 1, Census Tract 281, Bronx County, New York",1356,253,834,204,418,148,288,116,0,12,74,75,28,44,17,19,9,14,0,12,9,14,522,213,258,137,12,20,0,12,0,12,0,12,252,177,0,12,0,12,0,12
1500000US360050025002,"Block Group 2, Census Tract 25, Bronx County, New York",1206,345,492,169,10,15,440,156,0,12,0,12,0,12,42,57,0,12,0,12,0,12,714,287,211,149,93,81,0,12,0,12,0,12,410,249,0,12,0,12,0,12
1500000US360050245022,"Block Group 2, Census Tract 245.02, Bronx County, New York",416,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,416,161,78,85,0,12,0,12,0,12,0,12,338,153,0,12,0,12,0,12
1500000US360050153001,"Block Group 1, Census Tract 153, Bronx County, New York",2413,525,1098,333,14,23,973,343,0,12,111,122,0,12,0,12,0,12,0,12,0,12,1315,403,109,90,335,272,0,12,0,12,0,12,827,324,44,56,44,56,0,12
1500000US360050090001,"Block Group 1, Census Tract 90, Bronx County, New York",39,59,39,59,0,12,39,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050442002,"Block Group 2, Census Tract 442, Bronx County, New York",781,328,650,328,0,12,641,328,0,12,0,12,0,12,0,12,9,15,0,12,9,15,131,173,30,45,44,68,0,12,0,12,0,12,0,12,57,113,57,113,0,12
1500000US360050247001,"Block Group 1, Census Tract 247, Bronx County, New York",719,215,281,120,13,15,268,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,438,202,20,30,74,116,0,12,0,12,0,12,329,151,15,16,9,12,6,10
1500000US360050210024,"Block Group 4, Census Tract 210.02, Bronx County, New York",1757,595,953,520,0,12,729,440,0,12,224,292,0,12,0,12,0,12,0,12,0,12,804,405,247,245,134,126,0,12,0,12,0,12,380,396,43,50,0,12,43,50
1500000US360050004000,"Block Group 0, Census Tract 4, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050267025,"Block Group 5, Census Tract 267.02, Bronx County, New York",974,435,257,206,15,24,242,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,717,432,0,12,69,101,0,12,0,12,0,12,633,427,15,24,15,24,0,12
1500000US360050098001,"Block Group 1, Census Tract 98, Bronx County, New York",686,376,120,82,18,22,52,50,0,12,22,37,0,12,20,32,8,13,0,12,8,13,566,344,205,141,239,258,0,12,12,20,0,12,110,132,0,12,0,12,0,12
1500000US360050179022,"Block Group 2, Census Tract 179.02, Bronx County, New York",668,301,203,188,18,29,108,161,0,12,21,35,0,12,56,87,0,12,0,12,0,12,465,248,35,38,85,92,0,12,0,12,0,12,292,228,53,83,0,12,53,83
1500000US360050399014,"Block Group 4, Census Tract 399.01, Bronx County, New York",1805,559,522,273,0,12,342,254,0,12,127,108,0,12,53,65,0,12,0,12,0,12,1283,500,142,74,77,122,0,12,33,50,0,12,1021,537,10,17,0,12,10,17
1500000US360050374004,"Block Group 4, Census Tract 374, Bronx County, New York",841,322,548,277,13,19,502,282,0,12,0,12,0,12,33,49,0,12,0,12,0,12,293,134,65,65,22,35,0,12,0,12,0,12,206,117,0,12,0,12,0,12
1500000US360050065001,"Block Group 1, Census Tract 65, Bronx County, New York",1011,357,278,142,77,107,177,131,0,12,8,13,0,12,16,26,0,12,0,12,0,12,733,366,197,202,0,12,0,12,0,12,0,12,536,304,0,12,0,12,0,12
1500000US360050125001,"Block Group 1, Census Tract 125, Bronx County, New York",3013,352,944,310,8,11,885,301,0,12,51,82,0,12,0,12,0,12,0,12,0,12,2069,381,312,218,24,29,25,45,0,12,0,12,1507,368,201,144,103,111,98,94
1500000US360050389001,"Block Group 1, Census Tract 389, Bronx County, New York",1204,332,470,157,301,125,115,114,0,12,54,72,0,12,0,12,0,12,0,12,0,12,734,314,68,72,14,30,0,12,0,12,0,12,652,316,0,12,0,12,0,12
1500000US360050340003,"Block Group 3, Census Tract 340, Bronx County, New York",1287,353,460,245,81,129,181,143,0,12,81,99,0,12,71,110,46,70,0,12,46,70,827,314,258,200,0,12,0,12,0,12,0,12,552,304,17,26,17,26,0,12
1500000US360050431008,"Block Group 8, Census Tract 431, Bronx County, New York",1009,309,319,150,124,109,195,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,690,265,225,141,68,97,0,12,0,12,0,12,349,251,48,60,12,22,36,43
1500000US360050185001,"Block Group 1, Census Tract 185, Bronx County, New York",3059,830,1552,651,33,38,1473,662,0,12,0,12,0,12,12,18,34,54,0,12,34,54,1507,644,106,144,117,105,34,53,0,12,0,12,1152,633,98,104,26,40,72,94
1500000US360050216021,"Block Group 1, Census Tract 216.02, Bronx County, New York",335,325,109,156,0,12,109,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,226,273,198,269,0,12,0,12,0,12,0,12,28,45,0,12,0,12,0,12
1500000US360050379003,"Block Group 3, Census Tract 379, Bronx County, New York",782,246,249,161,0,12,183,125,0,12,66,103,0,12,0,12,0,12,0,12,0,12,533,261,75,123,0,12,0,12,0,12,0,12,413,229,45,68,0,12,45,68
1500000US360050205022,"Block Group 2, Census Tract 205.02, Bronx County, New York",326,156,135,83,0,12,135,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,191,126,0,12,40,49,0,12,0,12,0,12,151,127,0,12,0,12,0,12
1500000US360050221013,"Block Group 3, Census Tract 221.01, Bronx County, New York",1888,325,457,250,0,12,271,180,0,12,186,199,0,12,0,12,0,12,0,12,0,12,1431,350,132,144,52,51,0,12,27,45,0,12,1154,335,66,114,0,12,66,114
1500000US360050274014,"Block Group 4, Census Tract 274.01, Bronx County, New York",1055,344,519,138,508,136,0,12,0,12,11,24,0,12,0,12,0,12,0,12,0,12,536,307,429,281,0,12,0,12,0,12,0,12,107,121,0,12,0,12,0,12
1500000US360050361002,"Block Group 2, Census Tract 361, Bronx County, New York",1558,478,352,216,0,12,352,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1206,446,352,210,71,91,0,12,0,12,0,12,783,385,0,12,0,12,0,12
1500000US360050312002,"Block Group 2, Census Tract 312, Bronx County, New York",689,139,591,146,381,114,8,12,0,12,158,115,0,12,0,12,44,34,0,12,44,34,98,61,62,56,0,12,0,12,27,24,0,12,9,13,0,12,0,12,0,12
1500000US360050399011,"Block Group 1, Census Tract 399.01, Bronx County, New York",1187,302,271,159,39,38,232,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,916,343,69,55,46,80,0,12,0,12,0,12,768,341,33,38,16,26,17,27
1500000US360050345002,"Block Group 2, Census Tract 345, Bronx County, New York",1332,357,843,203,658,217,106,96,0,12,71,61,0,12,0,12,8,16,0,12,8,16,489,327,171,198,27,30,0,12,0,12,0,12,247,179,44,41,20,31,24,26
1500000US360050001000,"Block Group 0, Census Tract 1, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050048002,"Block Group 2, Census Tract 48, Bronx County, New York",2502,515,498,217,57,51,333,203,57,71,0,12,0,12,0,12,51,53,21,39,30,33,2004,493,288,209,70,76,0,12,0,12,0,12,1482,478,164,169,118,160,46,73
1500000US360050063004,"Block Group 4, Census Tract 63, Bronx County, New York",853,314,393,128,201,106,157,103,0,12,21,24,0,12,0,12,14,22,0,12,14,22,460,292,31,49,11,16,0,12,0,12,0,12,397,286,21,23,10,15,11,16
1500000US360050267013,"Block Group 3, Census Tract 267.01, Bronx County, New York",965,356,228,116,27,44,55,54,0,12,146,128,0,12,0,12,0,12,0,12,0,12,737,381,41,46,158,159,62,96,0,12,0,12,476,367,0,12,0,12,0,12
1500000US360050516004,"Block Group 4, Census Tract 516, Bronx County, New York",773,295,525,209,525,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,248,217,0,12,0,12,0,12,0,12,0,12,84,93,164,203,164,203,0,12
1500000US360050297003,"Block Group 3, Census Tract 297, Bronx County, New York",930,232,802,196,547,179,144,63,0,12,86,82,0,12,0,12,25,30,0,12,25,30,128,89,33,48,9,13,0,12,0,12,0,12,66,64,20,26,0,12,20,26
1500000US360050179012,"Block Group 2, Census Tract 179.01, Bronx County, New York",507,268,81,76,0,12,81,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,426,257,202,172,48,72,0,12,0,12,0,12,176,180,0,12,0,12,0,12
1500000US360050367001,"Block Group 1, Census Tract 367, Bronx County, New York",1058,235,271,121,10,13,261,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,787,226,160,120,36,52,0,12,0,12,0,12,570,192,21,22,21,22,0,12
1500000US360050252001,"Block Group 1, Census Tract 252, Bronx County, New York",1289,217,881,207,636,163,37,43,0,12,193,138,0,12,0,12,15,14,0,12,15,14,408,176,71,69,0,12,0,12,0,12,0,12,276,157,61,64,0,12,61,64
1500000US360050462011,"Block Group 1, Census Tract 462.01, Bronx County, New York",1795,354,1294,285,407,147,887,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12,501,251,175,120,52,73,0,12,0,12,0,12,264,215,10,19,0,12,10,19
1500000US360050245021,"Block Group 1, Census Tract 245.02, Bronx County, New York",1450,395,678,176,11,13,666,176,0,12,0,12,0,12,0,12,1,3,0,12,1,3,772,334,108,77,74,70,0,12,0,12,0,12,589,314,1,3,1,3,0,12
1500000US360050201001,"Block Group 1, Census Tract 201, Bronx County, New York",1500,328,587,268,64,44,505,256,0,12,18,27,0,12,0,12,0,12,0,12,0,12,913,191,148,110,156,100,0,12,0,12,0,12,539,172,70,83,22,30,48,75
1500000US360050086001,"Block Group 1, Census Tract 86, Bronx County, New York",674,276,188,139,20,30,140,148,0,12,19,30,0,12,0,12,9,13,9,13,0,12,486,266,368,259,0,12,0,12,0,12,0,12,118,95,0,12,0,12,0,12
1500000US360050019005,"Block Group 5, Census Tract 19, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050144006,"Block Group 6, Census Tract 144, Bronx County, New York",1226,542,261,213,0,12,135,149,0,12,13,21,0,12,83,154,30,47,30,47,0,12,965,463,437,311,1,2,0,12,108,196,0,12,397,394,22,37,0,12,22,37
1500000US360050129012,"Block Group 2, Census Tract 129.01, Bronx County, New York",2868,463,1119,332,28,44,1043,306,0,12,33,53,0,12,0,12,15,22,0,12,15,22,1749,344,350,183,173,121,0,12,0,12,30,45,1142,392,54,56,22,28,32,53
1500000US360050434001,"Block Group 1, Census Tract 434, Bronx County, New York",1450,411,1037,326,50,52,887,317,0,12,0,12,0,12,100,77,0,12,0,12,0,12,413,280,23,35,22,36,0,12,0,12,0,12,368,272,0,12,0,12,0,12
1500000US360050020005,"Block Group 5, Census Tract 20, Bronx County, New York",992,456,396,309,0,12,396,309,0,12,0,12,0,12,0,12,0,12,0,12,0,12,596,464,304,370,211,226,0,12,0,12,0,12,54,66,27,44,0,12,27,44
1500000US360050245012,"Block Group 2, Census Tract 245.01, Bronx County, New York",1487,318,334,247,44,49,274,234,0,12,0,12,0,12,16,26,0,12,0,12,0,12,1153,322,78,104,138,145,0,12,0,12,0,12,927,328,10,14,10,14,0,12
1500000US360050328003,"Block Group 3, Census Tract 328, Bronx County, New York",1031,295,514,209,144,105,28,42,0,12,283,215,0,12,0,12,59,85,0,12,59,85,517,282,40,50,0,12,0,12,0,12,0,12,458,276,19,27,0,12,19,27
1500000US360050394002,"Block Group 2, Census Tract 394, Bronx County, New York",2314,556,1619,503,14,22,1453,431,152,214,0,12,0,12,0,12,0,12,0,12,0,12,695,323,192,160,109,115,0,12,0,12,0,12,158,187,236,229,12,19,224,228
1500000US360050241003,"Block Group 3, Census Tract 241, Bronx County, New York",1222,382,386,258,0,12,386,258,0,12,0,12,0,12,0,12,0,12,0,12,0,12,836,326,61,42,105,117,0,12,0,12,0,12,670,318,0,12,0,12,0,12
1500000US360050025005,"Block Group 5, Census Tract 25, Bronx County, New York",684,292,230,161,71,59,159,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,454,241,198,126,0,12,0,12,0,12,20,35,222,213,14,22,14,22,0,12
1500000US360050251002,"Block Group 2, Census Tract 251, Bronx County, New York",1043,573,238,197,10,15,228,197,0,12,0,12,0,12,0,12,0,12,0,12,0,12,805,518,66,89,56,68,0,12,0,12,0,12,683,510,0,12,0,12,0,12
1500000US360050425004,"Block Group 4, Census Tract 425, Bronx County, New York",1047,506,255,220,8,19,164,247,0,12,83,101,0,12,0,12,0,12,0,12,0,12,792,485,122,141,0,12,0,12,0,12,8,16,634,444,28,61,28,61,0,12
1500000US360050398002,"Block Group 2, Census Tract 398, Bronx County, New York",908,307,834,305,104,157,697,294,0,12,33,53,0,12,0,12,0,12,0,12,0,12,74,43,60,36,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12
1500000US360050458002,"Block Group 2, Census Tract 458, Bronx County, New York",2248,664,957,473,20,32,787,497,0,12,25,40,0,12,27,44,98,160,0,12,98,160,1291,538,486,340,204,175,0,12,0,12,0,12,601,366,0,12,0,12,0,12
1500000US360050371003,"Block Group 3, Census Tract 371, Bronx County, New York",1251,276,396,162,0,12,340,144,0,12,0,12,0,12,0,12,56,84,0,12,56,84,855,276,267,208,14,21,0,12,0,12,0,12,536,285,38,61,0,12,38,61
1500000US360050370001,"Block Group 1, Census Tract 370, Bronx County, New York",1161,323,1014,287,24,26,971,289,0,12,0,12,0,12,0,12,19,24,0,12,19,24,147,127,20,32,0,12,0,12,0,12,0,12,127,118,0,12,0,12,0,12
1500000US360050212004,"Block Group 4, Census Tract 212, Bronx County, New York",1015,298,664,272,24,38,262,120,0,12,349,239,0,12,0,12,29,45,0,12,29,45,351,229,229,192,21,35,0,12,0,12,0,12,101,133,0,12,0,12,0,12
1500000US360050061002,"Block Group 2, Census Tract 61, Bronx County, New York",3697,407,2808,470,116,98,2599,458,0,12,17,27,0,12,0,12,76,80,0,12,76,80,889,335,139,82,167,113,0,12,0,12,0,12,545,306,38,46,0,12,38,46
1500000US360050337003,"Block Group 3, Census Tract 337, Bronx County, New York",988,176,859,173,680,173,70,53,0,12,103,61,0,12,0,12,6,9,0,12,6,9,129,70,95,71,0,12,0,12,0,12,0,12,34,40,0,12,0,12,0,12
1500000US360050152002,"Block Group 2, Census Tract 152, Bronx County, New York",1580,260,756,173,465,124,184,154,0,12,94,87,0,12,0,12,13,20,0,12,13,20,824,238,334,141,0,12,0,12,0,12,0,12,473,210,17,18,17,18,0,12
1500000US360050175003,"Block Group 3, Census Tract 175, Bronx County, New York",1781,496,611,304,19,30,408,252,91,113,0,12,0,12,93,147,0,12,0,12,0,12,1170,555,405,386,325,294,0,12,0,12,0,12,440,376,0,12,0,12,0,12
1500000US360050266023,"Block Group 3, Census Tract 266.02, Bronx County, New York",814,293,567,254,567,254,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,247,229,194,212,0,12,0,12,0,12,0,12,53,84,0,12,0,12,0,12
1500000US360050368001,"Block Group 1, Census Tract 368, Bronx County, New York",961,296,741,222,0,12,741,222,0,12,0,12,0,12,0,12,0,12,0,12,0,12,220,214,150,209,0,12,0,12,0,12,0,12,70,69,0,12,0,12,0,12
1500000US360050378002,"Block Group 2, Census Tract 378, Bronx County, New York",1048,385,441,198,21,34,402,203,0,12,18,29,0,12,0,12,0,12,0,12,0,12,607,372,114,141,30,43,0,12,0,12,0,12,195,222,268,282,268,282,0,12
1500000US360050076002,"Block Group 2, Census Tract 76, Bronx County, New York",1207,376,317,221,30,44,173,115,0,12,114,176,0,12,0,12,0,12,0,12,0,12,890,320,198,132,0,12,13,27,0,12,0,12,649,312,30,34,18,29,12,19
1500000US360050287001,"Block Group 1, Census Tract 287, Bronx County, New York",1564,333,762,227,436,213,219,173,0,12,107,56,0,12,0,12,0,12,0,12,0,12,802,331,102,83,23,25,28,45,55,78,0,12,525,314,69,71,12,16,57,70
1500000US360050326003,"Block Group 3, Census Tract 326, Bronx County, New York",1158,446,1013,412,623,289,138,137,0,12,228,224,0,12,0,12,24,39,0,12,24,39,145,152,0,12,0,12,0,12,0,12,0,12,145,152,0,12,0,12,0,12
1500000US360050215021,"Block Group 1, Census Tract 215.02, Bronx County, New York",1236,315,357,215,0,12,357,215,0,12,0,12,0,12,0,12,0,12,0,12,0,12,879,320,0,12,0,12,0,12,0,12,0,12,879,320,0,12,0,12,0,12
1500000US360050043003,"Block Group 3, Census Tract 43, Bronx County, New York",1441,424,437,286,0,12,437,286,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1004,365,156,94,125,143,0,12,0,12,0,12,649,333,74,116,0,12,74,116
1500000US360050215012,"Block Group 2, Census Tract 215.01, Bronx County, New York",1677,377,413,206,30,45,383,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1264,364,81,94,150,179,0,12,0,12,0,12,942,353,91,96,63,86,28,46
1500000US360050238001,"Block Group 1, Census Tract 238, Bronx County, New York",66,59,60,57,28,26,32,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050211004,"Block Group 4, Census Tract 211, Bronx County, New York",1049,342,265,177,0,12,257,177,0,12,0,12,0,12,8,12,0,12,0,12,0,12,784,298,0,12,0,12,0,12,0,12,0,12,784,298,0,12,0,12,0,12
1500000US360050181023,"Block Group 3, Census Tract 181.02, Bronx County, New York",1263,431,196,155,34,54,162,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1067,408,269,144,149,166,0,12,0,12,0,12,649,410,0,12,0,12,0,12
1500000US360050335002,"Block Group 2, Census Tract 335, Bronx County, New York",701,162,681,149,498,127,74,25,0,12,75,71,0,12,0,12,34,47,0,12,34,47,20,24,0,12,0,12,0,12,0,12,0,12,20,24,0,12,0,12,0,12
1500000US360050285003,"Block Group 3, Census Tract 285, Bronx County, New York",489,146,212,92,103,67,31,36,0,12,78,58,0,12,0,12,0,12,0,12,0,12,277,144,162,122,21,25,13,20,0,12,0,12,59,50,22,24,0,12,22,24
1500000US360050370002,"Block Group 2, Census Tract 370, Bronx County, New York",486,133,392,124,35,37,315,127,0,12,37,33,0,12,0,12,5,8,5,8,0,12,94,65,13,17,0,12,0,12,0,12,0,12,81,65,0,12,0,12,0,12
1500000US360050407023,"Block Group 3, Census Tract 407.02, Bronx County, New York",2648,692,520,267,252,224,172,128,0,12,96,109,0,12,0,12,0,12,0,12,0,12,2128,625,417,315,147,147,0,12,0,12,0,12,1564,620,0,12,0,12,0,12
1500000US360050403041,"Block Group 1, Census Tract 403.04, Bronx County, New York",1329,486,176,113,8,12,60,74,0,12,70,67,0,12,31,50,7,12,0,12,7,12,1153,497,28,26,102,160,0,12,0,12,0,12,978,482,45,69,45,69,0,12
1500000US360050221012,"Block Group 2, Census Tract 221.01, Bronx County, New York",1378,329,280,173,0,12,234,171,0,12,0,12,0,12,6,9,40,48,16,27,24,41,1098,306,77,149,47,72,0,12,0,12,0,12,899,285,75,112,10,15,65,111
1500000US360050300004,"Block Group 4, Census Tract 300, Bronx County, New York",987,315,299,149,210,120,89,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,688,269,195,151,53,63,0,12,0,12,0,12,440,212,0,12,0,12,0,12
1500000US360050224043,"Block Group 3, Census Tract 224.04, Bronx County, New York",2116,368,981,243,460,162,390,157,9,24,94,81,0,12,13,20,15,25,0,12,15,25,1135,315,207,125,60,67,70,74,0,12,0,12,751,297,47,43,22,36,25,20
1500000US360050065002,"Block Group 2, Census Tract 65, Bronx County, New York",2345,422,1193,366,86,114,1046,361,0,12,61,102,0,12,0,12,0,12,0,12,0,12,1152,323,241,131,47,49,0,12,0,12,0,12,741,315,123,156,105,152,18,20
1500000US360050429021,"Block Group 1, Census Tract 429.02, Bronx County, New York",2201,371,928,196,94,77,658,174,0,12,134,96,0,12,22,35,20,25,0,12,20,25,1273,390,169,126,209,181,160,139,0,12,0,12,665,334,70,113,0,12,70,113
1500000US360050200002,"Block Group 2, Census Tract 200, Bronx County, New York",158,120,91,88,0,12,28,31,0,12,63,94,0,12,0,12,0,12,0,12,0,12,67,90,0,12,0,12,0,12,0,12,0,12,67,90,0,12,0,12,0,12
1500000US360050205013,"Block Group 3, Census Tract 205.01, Bronx County, New York",2047,490,576,250,60,89,493,249,0,12,23,28,0,12,0,12,0,12,0,12,0,12,1471,514,94,103,140,167,0,12,0,12,0,12,1116,495,121,110,121,110,0,12
1500000US360050263002,"Block Group 2, Census Tract 263, Bronx County, New York",815,407,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,815,407,96,136,13,22,0,12,0,12,0,12,706,397,0,12,0,12,0,12
1500000US360050239003,"Block Group 3, Census Tract 239, Bronx County, New York",785,385,164,210,0,12,164,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,621,331,31,40,22,36,0,12,0,12,0,12,568,332,0,12,0,12,0,12
1500000US360050228004,"Block Group 4, Census Tract 228, Bronx County, New York",1334,484,705,310,194,150,205,224,0,12,306,195,0,12,0,12,0,12,0,12,0,12,629,390,260,248,0,12,0,12,0,12,0,12,369,388,0,12,0,12,0,12
1500000US360050431007,"Block Group 7, Census Tract 431, Bronx County, New York",2986,791,1500,476,160,123,331,178,0,12,897,441,0,12,0,12,112,128,82,123,30,41,1486,679,379,371,184,289,0,12,0,12,0,12,894,644,29,50,29,50,0,12
1500000US360050458003,"Block Group 3, Census Tract 458, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050393004,"Block Group 4, Census Tract 393, Bronx County, New York",1761,470,598,358,0,12,452,351,0,12,31,53,0,12,58,92,57,85,0,12,57,85,1163,386,18,28,0,12,0,12,0,12,0,12,1145,390,0,12,0,12,0,12
1500000US360050251004,"Block Group 4, Census Tract 251, Bronx County, New York",528,428,38,59,38,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,490,419,268,292,0,12,0,12,0,12,0,12,222,291,0,12,0,12,0,12
1500000US360050297001,"Block Group 1, Census Tract 297, Bronx County, New York",1544,244,1171,195,1102,204,9,14,0,12,60,61,0,12,0,12,0,12,0,12,0,12,373,183,208,153,0,12,0,12,0,12,0,12,149,131,16,25,0,12,16,25
